Pixel,,Wavenumber,Raman Shift,Dark,Reference,,Dark Subtracted #1,%TR #1,Absorbance #1,Irradiance (W/cm^2/nm) #1,RelativeIntensityCorrection_Ratio #1,ReferenceMaterialCorrection_Ratio #1,AbsoluteIrradianceCorrection_Ratio #1
1701,971,10298.66,-10298.66,0,65535,31,31,0,0,0,1,1.00E+00,1.00E+00
1702,971.32,10295.26,-10295.26,0,65535,9,9,0,0,0,1,1.00E+00,1.00E+00
1703,971.64,10291.86,-10291.86,0,65535,69,69,0,0,0,1,1.00E+00,1.00E+00
1704,971.96,10288.46,-10288.46,0,65535,23,23,0,0,0,1,1.00E+00,1.00E+00
1705,972.28,10285.07,-10285.07,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1706,972.6,10281.68,-10281.68,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1707,972.92,10278.29,-10278.29,0,65535,97,97,0,0,0,1,1.00E+00,1.00E+00
1708,973.25,10274.9,-10274.9,0,65535,39,39,0,0,0,1,1.00E+00,1.00E+00
1709,973.57,10271.52,-10271.52,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1710,973.89,10268.14,-10268.14,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1711,974.21,10264.77,-10264.77,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1712,974.53,10261.39,-10261.39,0,65535,37,37,0,0,0,1,1.00E+00,1.00E+00
1713,974.85,10258.02,-10258.02,0,65535,29,29,0,0,0,1,1.00E+00,1.00E+00
1714,975.17,10254.66,-10254.66,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1715,975.49,10251.29,-10251.29,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1716,975.81,10247.93,-10247.93,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1717,976.13,10244.58,-10244.58,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1718,976.45,10241.22,-10241.22,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1719,976.77,10237.87,-10237.87,0,65535,5,5,0,0,0,1,1.00E+00,1.00E+00
1720,977.09,10234.52,-10234.52,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1721,977.4,10231.17,-10231.17,0,65535,1,1,0,0,0,1,1.00E+00,1.00E+00
1722,977.72,10227.83,-10227.83,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1723,978.04,10224.49,-10224.49,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1724,978.36,10221.15,-10221.15,0,65535,37,37,0,0,0,1,1.00E+00,1.00E+00
1725,978.68,10217.82,-10217.82,0,65535,81,81,0,0,0,1,1.00E+00,1.00E+00
1726,979,10214.49,-10214.49,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1727,979.32,10211.16,-10211.16,0,65535,1,1,0,0,0,1,1.00E+00,1.00E+00
1728,979.64,10207.84,-10207.84,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1729,979.96,10204.52,-10204.52,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1730,980.28,10201.2,-10201.2,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1731,980.6,10197.88,-10197.88,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1732,980.91,10194.57,-10194.57,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1733,981.23,10191.26,-10191.26,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1734,981.55,10187.95,-10187.95,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1735,981.87,10184.65,-10184.65,0,65535,45,45,0,0,0,1,1.00E+00,1.00E+00
1736,982.19,10181.35,-10181.35,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1737,982.51,10178.05,-10178.05,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1738,982.82,10174.75,-10174.75,0,65535,9,9,0,0,0,1,1.00E+00,1.00E+00
1739,983.14,10171.46,-10171.46,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1740,983.46,10168.17,-10168.17,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1741,983.78,10164.89,-10164.89,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1742,984.1,10161.6,-10161.6,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1743,984.41,10158.32,-10158.32,0,65535,25,25,0,0,0,1,1.00E+00,1.00E+00
1744,984.73,10155.04,-10155.04,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1745,985.05,10151.77,-10151.77,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1746,985.37,10148.5,-10148.5,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1747,985.69,10145.23,-10145.23,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1748,986,10141.96,-10141.96,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1749,986.32,10138.7,-10138.7,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1750,986.64,10135.44,-10135.44,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1751,986.95,10132.18,-10132.18,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1752,987.27,10128.93,-10128.93,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1753,987.59,10125.68,-10125.68,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1754,987.91,10122.43,-10122.43,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1755,988.22,10119.18,-10119.18,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1756,988.54,10115.94,-10115.94,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1757,988.86,10112.7,-10112.7,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1758,989.17,10109.46,-10109.46,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1759,989.49,10106.23,-10106.23,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1760,989.81,10103,-10103,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1761,990.12,10099.77,-10099.77,0,65535,1,1,0,0,0,1,1.00E+00,1.00E+00
1762,990.44,10096.54,-10096.54,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1763,990.75,10093.32,-10093.32,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1764,991.07,10090.1,-10090.1,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1765,991.39,10086.88,-10086.88,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1766,991.7,10083.67,-10083.67,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1767,992.02,10080.46,-10080.46,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1768,992.33,10077.25,-10077.25,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1769,992.65,10074.05,-10074.05,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1770,992.97,10070.84,-10070.84,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1771,993.28,10067.64,-10067.64,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1772,993.6,10064.45,-10064.45,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1773,993.91,10061.25,-10061.25,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1774,994.23,10058.06,-10058.06,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1775,994.54,10054.87,-10054.87,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1776,994.86,10051.69,-10051.69,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1777,995.17,10048.5,-10048.5,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1778,995.49,10045.32,-10045.32,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1779,995.8,10042.15,-10042.15,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1780,996.12,10038.97,-10038.97,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1781,996.43,10035.8,-10035.8,0,65535,1,1,0,0,0,1,1.00E+00,1.00E+00
1782,996.75,10032.63,-10032.63,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1783,997.06,10029.46,-10029.46,0,65535,3,3,0,0,0,1,1.00E+00,1.00E+00
1784,997.38,10026.3,-10026.3,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1785,997.69,10023.14,-10023.14,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1786,998.01,10019.98,-10019.98,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1787,998.32,10016.83,-10016.83,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1788,998.63,10013.67,-10013.67,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1789,998.95,10010.52,-10010.52,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1790,999.26,10007.38,-10007.38,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1791,999.58,10004.23,-10004.23,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1792,999.89,10001.09,-10001.09,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1793,1000.2,9997.95,-9997.95,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1794,1000.52,9994.82,-9994.82,0,65535,25,25,0,0,0,1,1.00E+00,1.00E+00
1795,1000.83,9991.69,-9991.69,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1796,1001.15,9988.56,-9988.56,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1797,1001.46,9985.43,-9985.43,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1798,1001.77,9982.3,-9982.3,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1799,1002.09,9979.18,-9979.18,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1800,1002.4,9976.06,-9976.06,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1801,1002.71,9972.95,-9972.95,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1802,1003.03,9969.83,-9969.83,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1803,1003.34,9966.72,-9966.72,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1804,1003.65,9963.61,-9963.61,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1805,1003.96,9960.51,-9960.51,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1806,1004.28,9957.4,-9957.4,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1807,1004.59,9954.3,-9954.3,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1808,1004.9,9951.21,-9951.21,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1809,1005.22,9948.11,-9948.11,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1810,1005.53,9945.02,-9945.02,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1811,1005.84,9941.93,-9941.93,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1812,1006.15,9938.84,-9938.84,0,65535,55,55,0,0,0,1,1.00E+00,1.00E+00
1813,1006.47,9935.76,-9935.76,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1814,1006.78,9932.68,-9932.68,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1815,1007.09,9929.6,-9929.6,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1816,1007.4,9926.52,-9926.52,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1817,1007.71,9923.45,-9923.45,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1818,1008.03,9920.38,-9920.38,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1819,1008.34,9917.31,-9917.31,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1820,1008.65,9914.25,-9914.25,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1821,1008.96,9911.18,-9911.18,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1822,1009.27,9908.13,-9908.13,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1823,1009.58,9905.07,-9905.07,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1824,1009.9,9902.01,-9902.01,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1825,1010.21,9898.96,-9898.96,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1826,1010.52,9895.91,-9895.91,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1827,1010.83,9892.87,-9892.87,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1828,1011.14,9889.82,-9889.82,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1829,1011.45,9886.78,-9886.78,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1830,1011.76,9883.74,-9883.74,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1831,1012.07,9880.71,-9880.71,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1832,1012.38,9877.67,-9877.67,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1833,1012.69,9874.64,-9874.64,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1834,1013.01,9871.61,-9871.61,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1835,1013.32,9868.59,-9868.59,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1836,1013.63,9865.57,-9865.57,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1837,1013.94,9862.55,-9862.55,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1838,1014.25,9859.53,-9859.53,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1839,1014.56,9856.51,-9856.51,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1840,1014.87,9853.5,-9853.5,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1841,1015.18,9850.49,-9850.49,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1842,1015.49,9847.48,-9847.48,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1843,1015.8,9844.48,-9844.48,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1844,1016.11,9841.48,-9841.48,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1845,1016.42,9838.48,-9838.48,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1846,1016.73,9835.48,-9835.48,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1847,1017.04,9832.49,-9832.49,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1848,1017.35,9829.49,-9829.49,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1849,1017.66,9826.51,-9826.51,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1850,1017.97,9823.52,-9823.52,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1851,1018.27,9820.54,-9820.54,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1852,1018.58,9817.55,-9817.55,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1853,1018.89,9814.58,-9814.58,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1854,1019.2,9811.6,-9811.6,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1855,1019.51,9808.63,-9808.63,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1856,1019.82,9805.65,-9805.65,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1857,1020.13,9802.69,-9802.69,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1858,1020.44,9799.72,-9799.72,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1859,1020.75,9796.76,-9796.76,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1860,1021.05,9793.8,-9793.8,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1861,1021.36,9790.84,-9790.84,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1862,1021.67,9787.88,-9787.88,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1863,1021.98,9784.93,-9784.93,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1864,1022.29,9781.98,-9781.98,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1865,1022.6,9779.03,-9779.03,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1866,1022.9,9776.08,-9776.08,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1867,1023.21,9773.14,-9773.14,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1868,1023.52,9770.2,-9770.2,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1869,1023.83,9767.26,-9767.26,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1870,1024.14,9764.33,-9764.33,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1871,1024.44,9761.39,-9761.39,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1872,1024.75,9758.46,-9758.46,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1873,1025.06,9755.54,-9755.54,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1874,1025.37,9752.61,-9752.61,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1875,1025.67,9749.69,-9749.69,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1876,1025.98,9746.77,-9746.77,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1877,1026.29,9743.85,-9743.85,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1878,1026.6,9740.93,-9740.93,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1879,1026.9,9738.02,-9738.02,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1880,1027.21,9735.11,-9735.11,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1881,1027.52,9732.2,-9732.2,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1882,1027.82,9729.3,-9729.3,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1883,1028.13,9726.39,-9726.39,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1884,1028.44,9723.49,-9723.49,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1885,1028.74,9720.6,-9720.6,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1886,1029.05,9717.7,-9717.7,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1887,1029.36,9714.81,-9714.81,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1888,1029.66,9711.92,-9711.92,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1889,1029.97,9709.03,-9709.03,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1890,1030.28,9706.14,-9706.14,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1891,1030.58,9703.26,-9703.26,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1892,1030.89,9700.38,-9700.38,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1893,1031.19,9697.5,-9697.5,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1894,1031.5,9694.63,-9694.63,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1895,1031.81,9691.75,-9691.75,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1896,1032.11,9688.88,-9688.88,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1897,1032.42,9686.01,-9686.01,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1898,1032.72,9683.15,-9683.15,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1899,1033.03,9680.28,-9680.28,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1900,1033.33,9677.42,-9677.42,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1901,1033.64,9674.56,-9674.56,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1902,1033.94,9671.71,-9671.71,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1903,1034.25,9668.85,-9668.85,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1904,1034.55,9666,-9666,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1905,1034.86,9663.15,-9663.15,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1906,1035.16,9660.31,-9660.31,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1907,1035.47,9657.46,-9657.46,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1908,1035.77,9654.62,-9654.62,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1909,1036.08,9651.78,-9651.78,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1910,1036.38,9648.94,-9648.94,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1911,1036.69,9646.11,-9646.11,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1912,1036.99,9643.28,-9643.28,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1913,1037.3,9640.45,-9640.45,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1914,1037.6,9637.62,-9637.62,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1915,1037.9,9634.8,-9634.8,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1916,1038.21,9631.97,-9631.97,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1917,1038.51,9629.15,-9629.15,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1918,1038.82,9626.34,-9626.34,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1919,1039.12,9623.52,-9623.52,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1920,1039.42,9620.71,-9620.71,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1921,1039.73,9617.9,-9617.9,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1922,1040.03,9615.09,-9615.09,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1923,1040.34,9612.28,-9612.28,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1924,1040.64,9609.48,-9609.48,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1925,1040.94,9606.68,-9606.68,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1926,1041.25,9603.88,-9603.88,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1927,1041.55,9601.08,-9601.08,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1928,1041.85,9598.29,-9598.29,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1929,1042.16,9595.5,-9595.5,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1930,1042.46,9592.71,-9592.71,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1931,1042.76,9589.92,-9589.92,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1932,1043.06,9587.14,-9587.14,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1933,1043.37,9584.35,-9584.35,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1934,1043.67,9581.57,-9581.57,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1935,1043.97,9578.8,-9578.8,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1936,1044.28,9576.02,-9576.02,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1937,1044.58,9573.25,-9573.25,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1938,1044.88,9570.48,-9570.48,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1939,1045.18,9567.71,-9567.71,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1940,1045.48,9564.94,-9564.94,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1941,1045.79,9562.18,-9562.18,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1942,1046.09,9559.42,-9559.42,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1943,1046.39,9556.66,-9556.66,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1944,1046.69,9553.9,-9553.9,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1945,1046.99,9551.15,-9551.15,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1946,1047.3,9548.4,-9548.4,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1947,1047.6,9545.65,-9545.65,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1948,1047.9,9542.9,-9542.9,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1949,1048.2,9540.16,-9540.16,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1950,1048.5,9537.41,-9537.41,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1951,1048.8,9534.67,-9534.67,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1952,1049.11,9531.93,-9531.93,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1953,1049.41,9529.2,-9529.2,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1954,1049.71,9526.47,-9526.47,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1955,1050.01,9523.73,-9523.73,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1956,1050.31,9521,-9521,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1957,1050.61,9518.28,-9518.28,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1958,1050.91,9515.55,-9515.55,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1959,1051.21,9512.83,-9512.83,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1960,1051.51,9510.11,-9510.11,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1961,1051.81,9507.39,-9507.39,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1962,1052.11,9504.68,-9504.68,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1963,1052.41,9501.97,-9501.97,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1964,1052.71,9499.26,-9499.26,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1965,1053.01,9496.55,-9496.55,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1966,1053.31,9493.84,-9493.84,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1967,1053.61,9491.14,-9491.14,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1968,1053.91,9488.44,-9488.44,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1969,1054.21,9485.74,-9485.74,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1970,1054.51,9483.04,-9483.04,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1971,1054.81,9480.34,-9480.34,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1972,1055.11,9477.65,-9477.65,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1973,1055.41,9474.96,-9474.96,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1974,1055.71,9472.27,-9472.27,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1975,1056.01,9469.59,-9469.59,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1976,1056.31,9466.9,-9466.9,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1977,1056.61,9464.22,-9464.22,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1978,1056.91,9461.54,-9461.54,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
1979,1057.21,9458.87,-9458.87,0,65535,0,0,0,0,0,1,1.00E+00,1.00E+00
